Time (s),Steering (rad)
1728212683.3876374,-0.055370572849786054
1728212683.4361815,-0.05213080409419103
1728212683.4832327,-0.05213080409419103
1728212683.546065,-0.05213080409419103
1728212683.6092925,-0.055370572849786054
1728212683.6412425,-0.055370572849786054
1728212683.7116156,-0.05743224236291409
1728212683.7443893,-0.0606720111185091
1728212683.8154123,-0.06273368063163713
1728212683.8642352,-0.06273368063163713
1728212683.9709532,-0.06273368063163713
1728212684.0716228,-0.055370572849786054
1728212684.174282,-0.04712389063608474
1728212684.2224102,-0.04476769631233996
1728212684.2711198,-0.04182245236736169
1728212684.3828177,-0.04182245236736169
1728212684.4316497,-0.04182245236736169
1728212684.4780495,-0.03976078285423366
1728212684.5453758,-0.03652101409863864
1728212684.5908182,-0.03858268361176667
1728212684.6396344,-0.03652101409863864
1728212684.6880703,-0.03652101409863864
1728212684.7507603,-0.03652101409863864
1728212684.7996294,-0.034459344585510615
1728212684.8485563,-0.034459344585510615
1728212684.9120877,-0.03121957791051019
1728212684.96037,-0.03121957791051019
1728212685.0070355,-0.03121957791051019
1728212685.056875,-0.03121957791051019
1728212685.1187649,-0.034459344585510615
1728212685.1674812,-0.03652101409863864
1728212685.2158437,-0.03652101409863864
1728212685.2619827,-0.04182245236736169
1728212685.3400576,-0.04918556014921276
1728212685.3722403,-0.050069134581063005
1728212685.4195948,-0.05743224236291409
1728212685.4843304,-0.0606720111185091
1728212685.5421512,-0.0606720111185091
1728212685.5743518,-0.06273368063163713
1728212685.648534,-0.06597344522604295
1728212685.6809664,-0.06597344522604295
1728212685.8056426,-0.06597344522604295
1728212685.9082117,-0.06273368063163713
1728212685.955522,-0.0606720111185091
1728212686.0036159,-0.05743224236291409
1728212686.1146827,-0.055370572849786054
1728212686.1637607,-0.05213080409419103
1728212686.2265244,-0.05213080409419103
1728212686.2763226,-0.050069134581063005
1728212686.3228714,-0.04918556014921276
1728212686.3708177,-0.04712389063608474
1728212686.434887,-0.03652101409863864
1728212686.4827933,-0.034459344585510615
1728212686.5307446,-0.03121957791051019
1728212686.5779135,-0.029157906316787566
1728212686.626885,-0.029157906316787566
1728212686.69258,-0.03121957791051019
1728212686.739718,-0.034459344585510615
1728212686.7863944,-0.03858268361176667
1728212686.8514378,-0.03976078285423366
1728212686.8989966,-0.04182245236736169
1728212686.9468927,-0.04182245236736169
1728212686.9950337,-0.04182245236736169
1728212687.0696006,-0.04182245236736169
1728212687.1016471,-0.04388412188048972
1728212687.149149,-0.04476769631233996
1728212687.2132595,-0.04388412188048972
1728212687.275526,-0.04182245236736169
1728212687.308145,-0.03976078285423366
1728212687.4284506,-0.03121957791051019
1728212687.5281384,-0.03121957791051019
1728212687.6389387,-0.03328124742363822
1728212687.6855752,-0.034459344585510615
1728212687.7348456,-0.03652101409863864
1728212687.7981508,-0.03652101409863864
1728212687.8454597,-0.03858268361176667
1728212687.8941648,-0.03976078285423366
1728212687.941382,-0.03976078285423366
1728212688.0504024,-0.04182245236736169
1728212688.2346203,-0.04476769631233996
1728212688.2820873,-0.04476769631233996
1728212688.3459096,-0.04476769631233996
1728212688.4570687,-0.04712389063608474
1728212688.5597394,-0.050069134581063005
1728212688.66169,-0.055370572849786054
1728212688.7662923,-0.0606720111185091
1728212688.8167784,-0.0606720111185091
1728212688.862126,-0.0606720111185091
1728212688.9301374,-0.0606720111185091
1728212688.9747975,-0.05743224236291409
1728212689.0232444,-0.05743224236291409
1728212689.0702803,-0.055370572849786054
1728212689.1807508,-0.04388412188048972
1728212689.2288494,-0.04182245236736169
1728212689.2763438,-0.03121957791051019
1728212689.34109,-0.029157906316787566
1728212689.389668,-0.029157906316787566
1728212689.4383976,-0.029157906316787566
1728212689.4849222,-0.029157906316787566
1728212689.5323899,-0.029157906316787566
1728212689.598841,-0.03121957791051019
1728212689.644855,-0.034459344585510615
1728212689.691699,-0.04182245236736169
1728212689.7568583,-0.04476769631233996
1728212689.804703,-0.055370572849786054
1728212689.8527358,-0.055370572849786054
1728212689.8999581,-0.05743224236291409
1728212689.9483747,-0.07098035868414924
1728212690.0118163,-0.08158323522159536
1728212690.0604029,-0.08158323522159536
1728212690.1079006,-0.07834346646600034
1728212690.156237,-0.0762817969528723
1728212690.204642,-0.0762817969528723
1728212690.2685797,-0.0762817969528723
1728212690.3162463,-0.07510369771040531
1728212690.3649757,-0.0762817969528723
1728212690.412347,-0.0762817969528723
1728212690.4764035,-0.0762817969528723
1728212690.5245385,-0.0762817969528723
1728212690.5718186,-0.0762817969528723
1728212690.6209104,-0.0762817969528723
1728212690.684464,-0.0762817969528723
1728212690.7481787,-0.07510369771040531
1728212690.7794733,-0.07304202819727729
1728212690.8275213,-0.07304202819727729
1728212690.8908455,-0.07098035868414924
1728212690.9526756,-0.06803511890036018
1728212690.9842992,-0.06597344522604295
1728212691.0538352,-0.06273368063163713
1728212691.1020186,-0.055370572849786054
1728212691.2107048,-0.03328124742363822
1728212691.3133588,-0.034459344585510615
1728212691.3608837,-0.034459344585510615
1728212691.4249194,-0.03652101409863864
1728212691.4731364,-0.04476769631233996
1728212691.5215387,-0.0606720111185091
1728212691.569931,-0.06803511890036018
1728212691.6336339,-0.07098035868414924
1728212691.6815841,-0.07098035868414924
1728212691.729737,-0.07304202819727729
1728212691.7781837,-0.07304202819727729
1728212691.826015,-0.07304202819727729
1728212691.8905916,-0.07304202819727729
1728212691.937394,-0.07510369771040531
1728212691.9848337,-0.07304202819727729
1728212692.033268,-0.07098035868414924
1728212692.096947,-0.06597344522604295
1728212692.1449187,-0.06803511890036018
1728212692.1929705,-0.07098035868414924
1728212692.240818,-0.07098035868414924
1728212692.304163,-0.07098035868414924
1728212692.3529859,-0.07098035868414924
1728212692.3999362,-0.06803511890036018
1728212692.4481254,-0.06597344522604295
1728212692.5122209,-0.06597344522604295
1728212692.559845,-0.06273368063163713
1728212692.6100621,-0.06273368063163713
1728212692.656394,-0.06273368063163713
1728212692.704798,-0.0606720111185091
1728212692.7681153,-0.0606720111185091
1728212692.8171768,-0.05743224236291409
1728212692.8651605,-0.05743224236291409
1728212692.9123344,-0.05213080409419103
1728212692.9873035,-0.050069134581063005
1728212693.019297,-0.04918556014921276
1728212693.0906835,-0.04712389063608474
1728212693.1227536,-0.04712389063608474
1728212693.1973546,-0.04712389063608474
1728212693.2300432,-0.04712389063608474
1728212693.516707,-0.05213080409419103
1728212693.6433375,-0.05743224236291409
1728212693.7709565,-0.05743224236291409
1728212693.9389024,-0.05213080409419103
1728212694.0569127,-0.04182245236736169
1728212694.1587706,-0.04182245236736169
1728212694.263908,-0.04182245236736169
1728212694.3668425,-0.04476769631233996
1728212694.4683588,-0.04712389063608474
1728212694.5731165,-0.050069134581063005
1728212694.6255445,-0.05213080409419103
1728212694.6740801,-0.055370572849786054
1728212694.7791834,-0.05743224236291409
1728212694.8278716,-0.0606720111185091
1728212694.8757024,-0.0606720111185091
1728212694.9407673,-0.0606720111185091
1728212694.9875185,-0.05743224236291409
1728212695.0328486,-0.05743224236291409
1728212695.0990434,-0.05743224236291409
1728212695.1474686,-0.05743224236291409
1728212695.192753,-0.055370572849786054
1728212695.2424634,-0.05743224236291409
1728212695.3061924,-0.05743224236291409
1728212695.3574843,-0.05743224236291409
1728212695.4020722,-0.0606720111185091
1728212695.4510295,-0.06273368063163713
1728212695.5138195,-0.06597344522604295
1728212695.5616775,-0.06597344522604295
1728212695.6095836,-0.06597344522604295
1728212695.6579332,-0.06597344522604295
1728212695.7058437,-0.06597344522604295
1728212695.7701724,-0.06597344522604295
1728212695.8181963,-0.06273368063163713
1728212695.8647213,-0.0606720111185091
1728212695.9129887,-0.05213080409419103
1728212695.977178,-0.04476769631233996
1728212696.0420868,-0.04476769631233996
1728212696.0707855,-0.04476769631233996
1728212696.18974,-0.04918556014921276
1728212696.2937455,-0.04712389063608474
1728212696.3980017,-0.04712389063608474
1728212696.5014365,-0.04712389063608474
1728212696.5485954,-0.04712389063608474
1728212696.5968177,-0.04918556014921276
1728212696.7063973,-0.05213080409419103
1728212696.7543645,-0.05213080409419103
1728212696.8039792,-0.050069134581063005
1728212696.9116638,-0.04476769631233996
1728212696.9595842,-0.04476769631233996
1728212697.0070667,-0.04388412188048972
1728212697.1211061,-0.04476769631233996
1728212697.169686,-0.04476769631233996
1728212697.2171965,-0.04476769631233996
1728212697.2654016,-0.04712389063608474
1728212697.3275807,-0.04712389063608474
1728212697.3748932,-0.04712389063608474
1728212697.4262564,-0.04918556014921276
1728212697.4746227,-0.04918556014921276
1728212697.5205774,-0.04918556014921276
1728212697.5842881,-0.050069134581063005
1728212697.631582,-0.050069134581063005
1728212697.6815708,-0.050069134581063005
1728212697.727918,-0.05213080409419103
1728212697.790257,-0.055370572849786054
1728212697.8397102,-0.055370572849786054
1728212697.886262,-0.055370572849786054
1728212697.936101,-0.055370572849786054
1728212697.9847634,-0.055370572849786054
1728212698.0492117,-0.055370572849786054
1728212698.0973556,-0.055370572849786054
1728212698.145898,-0.055370572849786054
1728212698.1916316,-0.055370572849786054
1728212698.2544954,-0.05213080409419103
1728212698.3036494,-0.05213080409419103
1728212698.3509262,-0.050069134581063005
1728212698.4028752,-0.050069134581063005
1728212698.4779658,-0.050069134581063005
1728212698.5086653,-0.050069134581063005
1728212698.5788324,-0.050069134581063005
1728212698.6102192,-0.05213080409419103
1728212698.7342343,-0.05213080409419103
1728212698.8354309,-0.050069134581063005
1728212698.9386616,-0.03652101409863864
1728212699.0351224,-0.025918139641787144
1728212699.0978568,-0.029157906316787566
1728212699.1457553,-0.03121957791051019
1728212699.193607,-0.03121957791051019
1728212699.2424033,-0.03121957791051019
1728212699.351789,-0.03121957791051019
1728212699.3997755,-0.03121957791051019
1728212699.44817,-0.03121957791051019
1728212699.4975233,-0.03121957791051019
1728212699.5616665,-0.029157906316787566
1728212699.7041304,-0.029157906316787566
1728212699.815962,-0.025918139641787144
1728212699.9454372,-0.020911226183680846
1728212700.0719898,-0.012370021239957377
1728212700.238661,0.0
1728212700.287391,0.0
1728212700.3515952,0.0
1728212700.4617603,0.0
1728212700.5664408,0.0
1728212700.6140344,0.0
1728212700.6618228,0.0
1728212700.7725527,0.0
1728212700.8212457,0.0
1728212700.8685904,0.0
1728212700.9773982,-0.005006913458106301
1728212701.0842683,-0.00824668065325537
1728212701.1326997,-0.00824668065325537
1728212701.1800897,-0.00824668065325537
1728212701.2287793,-0.00824668065325537
1728212701.2922738,-0.00824668065325537
1728212701.3395746,-0.00824668065325537
1728212701.388033,-0.010308350686532047
1728212701.4355285,-0.010308350686532047
1728212701.5009847,-0.010308350686532047
1728212701.5483637,-0.010308350686532047
1728212701.5944362,-0.010308350686532047
1728212701.6441767,-0.00824668065325537
1728212701.6902769,-0.005006913458106301
1728212701.756375,-0.005006913458106301
1728212701.8035448,-0.005006913458106301
1728212701.8521864,-0.00824668065325537
1728212701.914686,-0.010308350686532047
1728212701.9631832,-0.029157906316787566
1728212702.0105178,-0.04476769631233996
1728212702.058832,-0.04388412188048972
1728212702.122436,-0.04182245236736169
1728212702.17098,-0.04182245236736169
1728212702.219971,-0.04476769631233996
1728212702.2665405,-0.04712389063608474
1728212702.34604,-0.05743224236291409
1728212702.3778896,-0.055370572849786054
1728212702.4257584,-0.05213080409419103
1728212702.4740534,-0.04712389063608474
1728212702.5482037,-0.04712389063608474
1728212702.5794327,-0.050069134581063005
1728212702.6281435,-0.050069134581063005
1728212702.6931732,-0.050069134581063005
1728212702.755845,-0.050069134581063005
1728212702.787637,-0.04918556014921276
1728212702.8355865,-0.04712389063608474
1728212702.898244,-0.04182245236736169
1728212703.0069234,-0.03976078285423366
1728212703.1103303,-0.03858268361176667
1728212703.2105296,-0.03652101409863864
1728212703.3164587,-0.03121957791051019
1728212703.3647423,-0.029157906316787566
1728212703.4120975,-0.028274333965531924
1728212703.5223513,-0.028274333965531924
1728212703.5706992,-0.025918139641787144
1728212703.6181037,-0.029157906316787566
1728212703.6819236,-0.029157906316787566
1728212703.7297308,-0.03121957791051019
1728212703.7795477,-0.03121957791051019
1728212703.8432715,-0.034459344585510615
1728212703.8917198,-0.034459344585510615
1728212703.9385648,-0.03328124742363822
1728212703.9871902,-0.03328124742363822
1728212704.0365305,-0.03328124742363822
1728212704.0989347,-0.03121957791051019
1728212704.1456172,-0.03121957791051019
1728212704.1929553,-0.029157906316787566
1728212704.2442255,-0.029157906316787566
1728212704.3060198,-0.025918139641787144
1728212704.3529403,-0.025918139641787144
1728212704.4020991,-0.028274333965531924
1728212704.4509735,-0.029157906316787566
1728212704.514153,-0.028274333965531924
1728212704.5620215,-0.028274333965531924
1728212704.6135566,-0.029157906316787566
1728212704.6599,-0.029157906316787566
1728212704.705946,-0.029157906316787566
1728212704.7719412,-0.029157906316787566
1728212704.8200812,-0.029157906316787566
1728212704.8664846,-0.029157906316787566
1728212704.9294784,-0.029157906316787566
1728212704.9917789,-0.03121957791051019
1728212705.0232668,-0.03121957791051019
1728212705.0707355,-0.03121957791051019
1728212705.136121,-0.03121957791051019
1728212705.1938279,-0.03121957791051019
1728212705.2254815,-0.029157906316787566
1728212705.3486204,-0.029157906316787566
1728212705.4544866,-0.029157906316787566
1728212705.5012476,-0.028274333965531924
1728212705.5515492,-0.029157906316787566
1728212705.6144247,-0.03121957791051019
1728212705.6621017,-0.03121957791051019
1728212705.7096252,-0.03121957791051019
1728212705.7582593,-0.03121957791051019
1728212705.822503,-0.03121957791051019
1728212705.871827,-0.03121957791051019
1728212705.9190013,-0.03121957791051019
1728212705.9675493,-0.03121957791051019
1728212706.0309436,-0.03121957791051019
1728212706.0793617,-0.029157906316787566
1728212706.1279674,-0.03121957791051019
1728212706.1766636,-0.03121957791051019
1728212706.2255478,-0.03121957791051019
1728212706.2857134,-0.029157906316787566
1728212706.3348875,-0.03121957791051019
1728212706.3820186,-0.029157906316787566
1728212706.4293666,-0.029157906316787566
1728212706.481108,-0.028274333965531924
1728212706.5415113,-0.028274333965531924
1728212706.589155,-0.025918139641787144
1728212706.6389945,-0.023856470128659116
1728212706.6852956,-0.025918139641787144
1728212706.750336,-0.023856470128659116
1728212706.8001127,-0.023856470128659116
1728212706.8468015,-0.023856470128659116
1728212706.8955069,-0.025918139641787144
1728212706.94481,-0.025918139641787144
1728212707.005833,-0.028274333965531924
1728212707.054831,-0.03652101409863864
1728212707.1016316,-0.03652101409863864
1728212707.1654303,-0.03652101409863864
1728212707.2133121,-0.04300055160982868
1728212707.2624483,-0.04476769631233996
1728212707.3116333,-0.04388412188048972
1728212707.3604152,-0.04182245236736169
1728212707.4361687,-0.03976078285423366
1728212707.4692721,-0.03858268361176667
1728212707.5148525,-0.03652101409863864
1728212707.5630548,-0.03858268361176667
1728212707.638744,-0.03858268361176667
1728212707.669412,-0.03976078285423366
1728212707.7154703,-0.03976078285423366
1728212707.781891,-0.03976078285423366
1728212707.8458104,-0.04182245236736169
1728212707.8766332,-0.04182245236736169
1728212707.996775,-0.03976078285423366
1728212708.0965953,-0.03976078285423366
1728212708.2049682,-0.03652101409863864
1728212708.253066,-0.03652101409863864
1728212708.3020058,-0.03652101409863864
1728212708.3654518,-0.04182245236736169
1728212708.4129722,-0.04476769631233996
1728212708.4650846,-0.05213080409419103
1728212708.5097134,-0.05213080409419103
1728212708.5723567,-0.050069134581063005
1728212708.620909,-0.04712389063608474
1728212708.6679118,-0.04712389063608474
1728212708.7163978,-0.029157906316787566
1728212708.7805924,-0.029157906316787566
1728212708.8293896,-0.029157906316787566
1728212708.8757422,-0.029157906316787566
1728212708.9409807,-0.029157906316787566
1728212708.988439,-0.03121957791051019
1728212709.036383,-0.03121957791051019
1728212709.0838332,-0.03121957791051019
1728212709.1629505,-0.029157906316787566
1728212709.1968513,-0.029157906316787566
1728212709.2444494,-0.029157906316787566
1728212709.2909367,-0.029157906316787566
1728212709.3658018,-0.029157906316787566
1728212709.398762,-0.029157906316787566
1728212709.447263,-0.03121957791051019
1728212709.5112975,-0.03121957791051019
1728212709.6197922,-0.034459344585510615
1728212709.725488,-0.034459344585510615
1728212709.8281486,-0.03976078285423366
1728212709.9298735,-0.04182245236736169
1728212710.0385156,-0.04182245236736169
1728212710.0871696,-0.04182245236736169
1728212710.1336553,-0.04388412188048972
1728212710.2435205,-0.04182245236736169
1728212710.2916262,-0.04182245236736169
1728212710.339271,-0.04182245236736169
1728212710.4498012,-0.03976078285423366
1728212710.4970026,-0.04182245236736169
1728212710.5449789,-0.03976078285423366
1728212710.5928895,-0.03858268361176667
1728212710.6560543,-0.03976078285423366
1728212710.8007987,-0.03976078285423366
1728212710.914054,-0.04712389063608474
1728212711.0416162,-0.05743224236291409
1728212711.1699326,-0.07098035868414924
1728212711.2799184,-0.07098035868414924
1728212711.328817,-0.07304202819727729
1728212711.4519882,-0.0918915827872355
1728212711.5552554,-0.09719302105595853
1728212711.6612365,-0.08158323522159536
1728212711.7108905,-0.07834346646600034
1728212711.7584908,-0.06803511890036018
1728212711.8211162,-0.06597344522604295
1728212711.869837,-0.06273368063163713
1728212711.9180546,-0.03858268361176667
1728212711.9647102,-0.03652101409863864
1728212712.030033,-0.03652101409863864
1728212712.0769925,-0.03652101409863864
1728212712.1259952,-0.03652101409863864
1728212712.1730413,-0.03652101409863864
1728212712.2376273,-0.03652101409863864
1728212712.285221,-0.03652101409863864
1728212712.3334727,-0.03858268361176667
1728212712.3815176,-0.03652101409863864
1728212712.4463563,-0.03858268361176667
1728212712.493962,-0.03858268361176667
1728212712.5423298,-0.03858268361176667
1728212712.5903509,-0.03976078285423366
1728212712.6550543,-0.03976078285423366
1728212712.7017674,-0.03976078285423366
1728212712.749566,-0.03976078285423366
1728212712.7976925,-0.03652101409863864
1728212712.8453238,-0.029157906316787566
1728212712.9212122,-0.029157906316787566
1728212712.9533803,-0.028274333965531924
1728212713.0730765,-0.028274333965531924
1728212713.1815908,-0.029157906316787566
1728212713.2279913,-0.03121957791051019
1728212713.2760344,-0.03121957791051019
1728212713.3880641,-0.03121957791051019
1728212713.4352732,-0.03328124742363822
1728212713.4844155,-0.03652101409863864
1728212713.5324066,-0.03976078285423366
1728212713.5963838,-0.04182245236736169
1728212713.6435587,-0.03976078285423366
1728212713.6913252,-0.03976078285423366
1728212713.74127,-0.03976078285423366
1728212713.787751,-0.03858268361176667
1728212713.8526633,-0.03652101409863864
1728212713.8995113,-0.03858268361176667
1728212713.9472628,-0.03652101409863864
1728212714.0119426,-0.03652101409863864
1728212714.0597212,-0.03858268361176667
1728212714.1082208,-0.03858268361176667
1728212714.1724527,-0.03976078285423366
1728212714.2196414,-0.03652101409863864
1728212714.2678218,-0.03652101409863864
1728212714.314882,-0.03858268361176667
1728212714.379486,-0.03976078285423366
1728212714.4284227,-0.03858268361176667
1728212714.475946,-0.03652101409863864
1728212714.5261931,-0.03976078285423366
1728212714.5871172,-0.03976078285423366
1728212714.6474063,-0.03858268361176667
1728212714.6797194,-0.03652101409863864
1728212714.7980504,-0.03858268361176667
1728212714.902857,-0.03976078285423366
1728212715.0062473,-0.03976078285423366
1728212715.1083107,-0.03976078285423366
1728212715.2139044,-0.03652101409863864
1728212715.263093,-0.03652101409863864
1728212715.3098617,-0.03858268361176667
1728212715.4181635,-0.03652101409863864
1728212715.4674509,-0.03858268361176667
1728212715.5145545,-0.03976078285423366
1728212715.6258476,-0.03976078285423366
1728212715.6737962,-0.04182245236736169
1728212715.7216585,-0.03976078285423366
1728212715.7689703,-0.03858268361176667
1728212715.8326876,-0.03652101409863864
1728212715.882564,-0.03652101409863864
1728212715.9282181,-0.03858268361176667
1728212715.9762135,-0.03976078285423366
1728212716.0242987,-0.03976078285423366
1728212716.0887907,-0.03976078285423366
1728212716.1373918,-0.04182245236736169
1728212716.18533,-0.04182245236736169
1728212716.2481742,-0.04182245236736169
1728212716.296356,-0.04182245236736169
1728212716.3442714,-0.04182245236736169
1728212716.3923757,-0.04182245236736169
1728212716.4563434,-0.03976078285423366
1728212716.5051014,-0.03976078285423366
1728212716.5527017,-0.04388412188048972
1728212716.6026974,-0.04476769631233996
1728212716.6487417,-0.04476769631233996
1728212716.7126656,-0.04388412188048972
1728212716.7620044,-0.04476769631233996
1728212716.8085737,-0.04388412188048972
1728212716.857736,-0.04182245236736169
1728212716.9215267,-0.04182245236736169
1728212716.9701385,-0.04182245236736169
1728212717.0162904,-0.04476769631233996
1728212717.0643814,-0.05213080409419103
1728212717.1125412,-0.05213080409419103
1728212717.1762838,-0.055370572849786054
1728212717.225385,-0.0762817969528723
1728212717.2737496,-0.07834346646600034
1728212717.3387117,-0.07834346646600034
1728212717.4473994,-0.07304202819727729
1728212717.5504487,-0.06597344522604295
1728212717.6581476,-0.0606720111185091
1728212717.7064123,-0.0606720111185091
1728212717.7554412,-0.0606720111185091
1728212717.8625197,-0.0606720111185091
1728212717.9115014,-0.06273368063163713
1728212717.95862,-0.06273368063163713
1728212718.070401,-0.06597344522604295
1728212718.1187942,-0.06597344522604295
1728212718.167255,-0.06803511890036018
1728212718.215601,-0.07098035868414924
1728212718.2791734,-0.07834346646600034
1728212718.3267207,-0.0762817969528723
1728212718.3747237,-0.0762817969528723
1728212718.4228551,-0.0762817969528723
1728212718.4706547,-0.07834346646600034
1728212718.5346472,-0.0762817969528723
1728212718.5833488,-0.07834346646600034
1728212718.6306865,-0.07834346646600034
1728212718.6786761,-0.07834346646600034
1728212718.7425795,-0.07834346646600034
1728212718.7915857,-0.09424778127216948
1728212718.8386693,-0.10573422808027662
1728212718.8882654,-0.10779589759340463
1728212718.9346423,-0.10779589759340463
1728212718.999182,-0.10573422808027662
1728212719.046704,-0.10455612883780963
1728212719.0955608,-0.10043278981155357
1728212719.145482,-0.09719302105595853
1728212719.194363,-0.09719302105595853
1728212719.2551882,-0.09424778127216948
1728212719.3037302,-0.09424778127216948
1728212719.3525314,-0.09424778127216948
1728212719.4316108,-0.0918915827872355
1728212719.4640815,-0.0918915827872355
1728212719.5108707,-0.10043278981155357
1728212719.575149,-0.10249445932468158
1728212719.6875985,-0.10455612883780963
1728212719.7850065,-0.10249445932468158
1728212719.8927424,-0.10043278981155357
1728212719.9405205,-0.09100801251657445
1728212719.9885075,-0.08894634300344643
1728212720.0988328,-0.0918915827872355
1728212720.1449475,-0.08364490473472339
1728212720.1928651,-0.08364490473472339
1728212720.2605925,-0.08364490473472339
1728212720.303938,-0.08158323522159536
1728212720.354013,-0.08158323522159536
1728212720.3999703,-0.07098035868414924
1728212720.4657912,-0.06803511890036018
1728212720.5125685,-0.06803511890036018
1728212720.5623658,-0.06803511890036018
1728212720.6098971,-0.07009678841348821
1728212720.6574972,-0.07098035868414924
1728212720.7220314,-0.08158323522159536
1728212720.7687109,-0.08364490473472339
1728212720.8185554,-0.08364490473472339
1728212720.8642979,-0.08688467349031839
1728212720.9117815,-0.08688467349031839
1728212720.9758742,-0.08688467349031839
1728212721.0238435,-0.08688467349031839
1728212721.0737646,-0.08688467349031839
1728212721.1214654,-0.08688467349031839
1728212721.1857774,-0.08688467349031839
1728212721.2350154,-0.08894634300344643
1728212721.2813044,-0.08688467349031839
1728212721.3283641,-0.0857065742478514
1728212721.3762102,-0.08158323522159536
1728212721.4409168,-0.07834346646600034
1728212721.4890363,-0.0762817969528723
1728212721.537243,-0.07510369771040531
1728212721.5855224,-0.07098035868414924
1728212721.6483145,-0.07009678841348821
1728212721.696853,-0.06803511890036018
1728212721.7448072,-0.06597344522604295
1728212721.7922196,-0.06597344522604295
1728212721.8714623,-0.06597344522604295
1728212721.9020221,-0.06597344522604295
1728212721.9480295,-0.06597344522604295
1728212722.0123014,-0.06597344522604295
1728212722.1241622,-0.06597344522604295
1728212722.226542,-0.0606720111185091
1728212722.3261085,-0.06273368063163713
1728212722.4290705,-0.06273368063163713
1728212722.5382779,-0.07098035868414924
1728212722.5856674,-0.07834346646600034
1728212722.6320317,-0.08364490473472339
1728212722.7421587,-0.0857065742478514
1728212722.7901645,-0.08688467349031839
1728212722.8368132,-0.08688467349031839
1728212722.9484544,-0.0857065742478514
1728212722.996886,-0.08158323522159536
1728212723.0605779,-0.08158323522159536
1728212723.1085358,-0.08158323522159536
1728212723.1582625,-0.08158323522159536
1728212723.206204,-0.07834346646600034
1728212723.2679853,-0.07834346646600034
1728212723.3157494,-0.07834346646600034
1728212723.3634639,-0.07834346646600034
1728212723.4147153,-0.07834346646600034
1728212723.4755883,-0.07834346646600034
1728212723.5238895,-0.07834346646600034
1728212723.5718877,-0.07834346646600034
1728212723.6214638,-0.0762817969528723
1728212723.6679008,-0.07304202819727729
1728212723.7353537,-0.06597344522604295
1728212723.7793288,-0.06273368063163713
1728212723.8282478,-0.0606720111185091
1728212723.8777192,-0.05743224236291409
1728212723.9409204,-0.05743224236291409
1728212724.0019057,-0.055370572849786054
1728212724.0334747,-0.04476769631233996
1728212724.0828648,-0.04476769631233996
1728212724.1454947,-0.04476769631233996
1728212724.2551076,-0.04476769631233996
1728212724.3581147,-0.04476769631233996
1728212724.4624307,-0.055370572849786054
1728212724.5705955,-0.0606720111185091
1728212724.6179254,-0.06803511890036018
1728212724.6640422,-0.07009678841348821
1728212724.7294483,-0.07098035868414924
1728212724.7769437,-0.07304202819727729
1728212724.8235986,-0.0918915827872355
1728212724.87402,-0.10131636840459302
1728212724.935181,-0.10249445932468158
1728212724.984366,-0.10249445932468158
1728212725.035291,-0.10249445932468158
1728212725.0802765,-0.09719302105595853
1728212725.1274874,-0.08894634300344643
1728212725.1917498,-0.08688467349031839
1728212725.2401147,-0.08364490473472339
1728212725.2890348,-0.08158323522159536
1728212725.3358884,-0.08364490473472339
1728212725.4004726,-0.08364490473472339
1728212725.450166,-0.08688467349031839
1728212725.4973474,-0.08688467349031839
1728212725.5438266,-0.08894634300344643
1728212725.5915432,-0.08688467349031839
1728212725.6561854,-0.08688467349031839
1728212725.7061632,-0.08688467349031839
1728212725.754615,-0.0857065742478514
1728212725.8003461,-0.08158323522159536
1728212725.8635542,-0.07834346646600034
1728212725.9116614,-0.07834346646600034
1728212725.9617043,-0.0762817969528723
1728212726.0096295,-0.07834346646600034
1728212726.0568776,-0.08158323522159536
1728212726.138501,-0.08364490473472339
1728212726.1698816,-0.08688467349031839
1728212726.2177348,-0.08688467349031839
1728212726.2636487,-0.08688467349031839
1728212726.3388174,-0.0918915827872355
1728212726.367318,-0.0918915827872355
1728212726.4915125,-0.10249445932468158
1728212726.591652,-0.10131636840459302
1728212726.693552,-0.09424778127216948
1728212726.799467,-0.0857065742478514
1728212726.8513641,-0.1007273187833595
1728212726.896928,-0.1287071300188693
1728212727.0073915,-0.12664545218336284
1728212727.0558732,-0.1130973358621277
1728212727.1029563,-0.1213440222370182
1728212727.1664505,-0.12016592299455123
1728212727.2125943,-0.1319468904520859
1728212727.2626674,-0.18113245476248785
1728212727.3109915,-0.20498891864936317
1728212727.3576348,-0.19468057108372305
1728212727.422012,-0.15285812287755055
1728212727.4698956,-0.11604258396829516
1728212727.5179088,-0.12340569175014623
1728212727.5665085,-0.11074114569957211
1728212727.6133487,-0.09424778127216948
1728212727.6789727,-0.10249445932468158
1728212727.725974,-0.1130973358621277
1728212727.7739358,-0.11074114569957211
1728212727.8213506,-0.11074114569957211
1728212727.8857565,-0.1213440222370182
1728212727.9353845,-0.13076879953199733
1728212727.9817472,-0.1369538080713814
1728212728.0461197,-0.1319468904520859
1728212728.0929403,-0.1287071300188693
1728212728.142001,-0.1287071300188693
1728212728.191527,-0.1287071300188693
1728212728.2407799,-0.13076879953199733
1728212728.3017244,-0.13901547758450944
1728212728.3492355,-0.15786503217446765
1728212728.4000947,-0.18849556254433897
1728212728.4481664,-0.21559179518680927
1728212728.509752,-0.2261946717242554
1728212728.557526,-0.21559179518680927
1728212728.6049173,-0.21029035691808623
1728212728.7274623,-0.15491979239067857
